id;tower;_071_eqty_fta;_075_cash_a;_166_ebitda_int_exp;_167_eqty_gw_a;_168_b_loans_bonds_a;_172_eqty_gw_a_gw;_187_margin_yoy;_192_tpo_rev;_193_tro_rev;_209_ebtda_pv;_210_e_eqty;_211_e_a;_166_ebitda_int_exp_3;_027_st_l_ebitda_2;_161_rev_yoy_2;_187_margin_yoy_2;_187_margin_yoy_3;PD
7299;CZ;4.619659;0.267854;17.555556;0.403219;-0.594091;-0.122617;0.292889;0.795962;46.504653;-0.005533;0.282935;0.114085;0.382137;3.499114;0.345760254;0.392889277;-0.040568264;0.024520321
7300;CZ;0.039758;0.671117;-26.990290;0.010021;0.118629;1.351812;0.834114;1.543778;134.666122;1.901521;-2.207345;-0.247201;0.737717;33.870000;1.953920965;0.734114472;0.547415015;0.098756147
7304;CZ;1.014679;0.640771;68.230000;0.983269;-0.943685;-2.297709;1.063299;1.180316;37.359054;-5.168065;0.000040;0.000039;-0.703597;0.644064;0.541443064;1.163299066;0.986091317;0.003847029
7305;CZ;1.013275;0.619069;68.230000;0.985999;-0.943685;-2.307945;1.268544;0.894564;27.583705;-5.168065;0.000055;0.000054;-0.703597;0.500751;0.064825363;1.168544068;1.126342375;0.003714984
7308;CZ;2.077591;0.666136;1.755022;0.513412;0.112194;-0.559439;0.010641;0.628479;132.675772;-0.013315;0.081022;0.042580;0.702170;36.451666;0.062768161;0.089358535;-0.44505786;0.030039925
7313;CZ;1.819019;0.542183;75.060654;0.647993;-0.624260;-1.040479;0.072920;-0.369788;2.365060;0.001121;0.077651;0.050318;-0.782603;3.429186;0.064836052;0.027080002;-0.466964099;0.00871719
7317;CZ;1.056010;0.693861;24.204416;0.378493;-0.033967;-0.036454;0.060907;0.915236;100.806970;0.042195;0.206203;0.078995;0.247467;6.357885;0.102858771;0.160907123;-0.349711143;0.02959164
7318;CZ;1.066025;0.693470;12.919927;0.442844;0.224101;-0.272367;0.067337;0.303350;84.490450;0.143950;0.142520;0.063214;0.476029;8.051107;0.068999775;0.167336957;-0.34114265;0.029909213
7319;CZ;1.101858;0.690537;14.518506;0.430694;0.130663;-0.225644;0.021628;0.777086;118.690187;0.147841;0.115986;0.049955;0.443651;9.554380;0.210499289;0.0783717;-0.459699079;0.031034869
7321;CZ;1.276963;0.577237;7.943837;0.498894;0.331410;-0.481379;0.188632;0.447857;89.028007;0.272489;0.045958;0.022928;0.576818;18.820579;0.409028104;0.288631802;-0.179503331;0.030814313
7322;CZ;8.062386;-0.856679;68.230000;0.382626;-0.943685;-1.295146;0.165457;-0.424045;59.535724;-0.031069;0.008754;0.007425;-0.703597;1.805039;0.251019777;0.265457474;-0.210385786;0.004834794
7324;CZ;4.103584;-0.953770;-26.990290;0.658761;-0.943685;-1.313005;0.030680;-0.580216;48.246270;1.059152;-0.288233;-0.214637;0.737717;33.870000;1.545620794;0.069320064;-0.471761424;0.011096217
7325;CZ;5.002502;-2.561381;161.572539;0.699192;-0.943685;-1.429939;0.047706;-0.651505;35.758845;0.109228;0.122973;0.094595;-2.534810;1.525360;0.092428627;0.14770606;-0.367303077;0.00091342
7328;CZ;1.242936;0.665967;6.812066;0.407218;1.184085;-0.137611;0.130286;0.313303;59.567134;0.101880;0.084873;0.034562;0.599741;5.502447;0.179822586;0.230285893;-0.257255959;0.038799506
7333;CZ;0.036632;0.586450;5.485149;0.030940;0.260241;1.273372;0.066440;0.410034;1.862301;0.286795;-0.984829;-0.030470;0.626617;13.156363;0.203995894;0.166440166;-0.342337727;0.052197731
7335;CZ;0.140482;0.616152;7.271605;0.121389;0.369430;0.934201;0.071936;0.500384;6.815948;0.347992;-0.138634;-0.016829;0.590434;8.553480;0.03987033;0.028063773;-0.468275086;0.047855294
7337;CZ;0.284519;0.572936;10.755377;0.155936;0.460921;0.804655;0.230567;-0.257012;36.224662;0.221780;0.314827;0.049093;0.519871;3.937665;0.063375534;0.130566649;-0.256881819;0.039985571
7338;CZ;0.397881;0.464335;10.797424;0.202103;0.450891;0.631535;0.040265;-0.383296;34.420085;0.225220;0.274093;0.055395;0.519020;3.120883;0.081878441;0.059734581;-0.484535183;0.03454422
7340;CZ;0.233670;0.491436;7.185526;0.139094;-0.055686;0.867811;0.140469;0.495017;36.240917;0.339951;0.062135;0.008643;0.592177;7.236848;0.124181526;0.240469289;-0.243685414;0.04315759
7348;CZ;17.371861;0.090386;68.230000;0.530468;-0.943685;-0.599780;0.342525;-0.739589;4.668387;0.228217;0.401569;0.213020;-0.703597;2.004141;0.232851547;0.242524738;-0.1076848;0.008668431
7352;CZ;-0.277840;0.675155;3.754090;-0.114051;3.118076;1.817064;0.342109;0.232993;33.905251;0.118343;0.379523;-0.043285;0.661679;2.314447;0.042662515;0.442108898;0.025022538;0.10122313
7353;CZ;-0.888021;0.615142;2.554535;-0.359972;3.339103;2.739226;0.191980;0.154322;43.016153;0.187058;0.489627;-0.176252;0.685976;3.237978;0.306283582;0.291979845;-0.175041679;0.131059374
7355;CZ;1.077190;-0.457090;68.230000;0.574903;-0.943685;-0.766403;0.064113;-0.822160;50.193924;-0.970241;0.077561;0.044590;-0.703597;7.091216;0.148863606;0.164113301;-0.345438542;0.005182809
7358;CZ;1.422250;-0.451071;68.230000;0.773812;-0.943685;-1.512281;0.048016;-0.873086;47.304615;-1.720126;0.079079;0.061192;-0.703597;11.208169;0.146176505;0.148015706;-0.366890438;0.003553202
7359;CZ;1.080115;-0.604408;68.230000;0.578937;-0.943685;-0.781529;0.036709;-0.881601;33.866048;-0.360367;0.028923;0.016744;-0.703597;16.910729;0.1426917;0.0632914;-0.479795312;0.005274321
7360;CZ;1.215587;-0.859797;68.230000;0.804798;-0.943685;-1.628473;0.001051;-0.895835;35.237829;-1.757004;0.115610;0.093043;-0.703597;4.736517;0.099248492;0.101051465;-0.429475686;0.002883532
7366;CZ;1.138249;0.033721;22.478927;0.496895;-0.510977;-0.473884;0.130290;0.222195;53.161694;-0.173678;0.198927;0.098846;0.282416;4.040566;0.163642878;0.030290111;-0.39051183;0.01640028
7373;CZ;0.933813;0.666594;5.230441;0.342523;0.126421;0.104984;0.049075;-0.008928;71.426833;0.299559;0.230082;0.078809;0.631776;11.303780;0.074983053;0.149075466;-0.365478186;0.034561251
7376;CZ;1.161439;0.491510;7.990228;0.468066;-0.316746;-0.365779;0.023049;0.258015;83.546861;0.561392;0.010223;0.004785;0.575878;11.872809;0.021275456;0.123048649;-0.400161911;0.027430538
7381;CZ;1.129193;0.274546;161.572539;0.885271;-0.856836;-1.930234;0.032476;-0.557962;109.250402;-3.977788;0.054006;0.047810;-2.534810;0.447255;0.12503622;0.067524153;-0.474154682;0.001109962
7382;CZ;1.494379;0.217735;161.572539;0.853025;-0.829513;-1.809315;0.001036;-0.480650;332.957625;-5.168065;0.311376;0.265611;-2.534810;2.121358;0.188223558;0.098964205;-0.4322572;0.000937759
7383;CZ;1.198522;0.007876;161.572539;0.723663;-0.819513;-1.324229;0.489135;-0.250058;332.957625;-4.056635;0.077486;0.056074;-2.534810;0.326626;0.115945594;0.589135408;0.220952259;0.00141128
7384;CZ;1.170952;0.447868;137.026316;0.767031;-0.870101;-1.486850;0.618295;0.046346;106.747966;-1.852808;0.022432;0.017206;-2.037689;1.369033;0.008796663;0.518295052;0.259810835;0.003145885
7385;CZ;1.333126;-0.197663;161.572539;0.545860;-0.943685;-0.657496;0.032565;-0.755960;50.203813;-0.158183;0.078200;0.042686;-2.534810;1.241822;0.134085546;0.132564893;-0.387480422;0.002642232
7388;CZ;1.320261;-0.430075;68.230000;0.622746;-0.943685;-0.945807;0.037760;-0.771510;63.328076;0.165099;0.015475;0.009637;-0.703597;3.977717;0.154556102;0.137759529;-0.380557973;0.00604744
7394;CZ;2.615855;-3.370253;69.000000;0.768692;-0.919325;-1.504022;0.007665;0.860272;67.155706;0.208349;0.014652;0.011319;-0.659847;4.369565;0.350268589;0.092335414;-0.441090825;0.002243827
7397;CZ;0.477710;0.688890;6.986230;0.291899;0.862485;0.294816;0.042688;-0.746940;41.274222;-0.377927;0.142033;0.041459;0.596214;7.227113;0.000410895;0.057311546;-0.487764155;0.032088107
7398;CZ;0.477710;0.688890;6.986230;0.291899;0.862485;0.294816;0.042688;-0.746940;41.274222;-0.377927;0.142033;0.041459;0.596214;7.227113;0.000410895;0.057311546;-0.487764155;0.032088107
7399;CZ;0.442065;0.689161;7.393823;0.303657;0.623119;0.250724;0.005956;-0.445104;55.071187;0.064995;0.053092;0.016122;0.587958;8.492388;0.064416659;0.105956087;-0.422939714;0.034527272
7405;CZ;1.127478;-0.823208;24.196499;0.774375;-0.155495;-1.514391;0.000000;-0.916033;7.678830;0.207202;0.007088;0.005489;0.247628;0.663464;0.1;0.1;-0.430876884;0.007987296
7409;CZ;6.445856;-0.585946;11.333333;0.583613;-0.943685;-0.799064;0.005830;-0.457917;31.022852;0.350189;0.049454;0.028862;0.508165;4.635637;0.139409187;0.105830004;-0.423107734;0.012055508
7412;CZ;-2.770073;0.616581;-24.346457;-0.275814;0.655921;2.423647;0.428549;1.457403;106.344503;2.220698;1.293192;-0.247201;0.737717;33.870000;0.413608352;0.528549389;0.140214425;0.139909297
7413;CZ;9.972166;0.476835;12.634538;0.585531;-0.308845;-0.806256;1.243911;-0.103046;88.988083;0.430580;0.058033;0.033980;0.481810;5.621318;0.011419338;1.143910865;1.093515803;0.02621068
7416;CZ;9.497259;0.356667;18.955810;0.616228;-0.326028;-0.921365;0.162728;0.195473;102.375626;0.361877;0.043731;0.026948;0.353775;4.954326;0.303143129;0.262728152;-0.214022921;0.019261305
7418;CZ;2.119004;0.587149;14.500644;0.547939;0.275978;-0.665291;0.131714;-0.292113;88.728890;0.362573;0.021937;0.012020;0.444013;5.575042;0.140110386;0.031713723;-0.388614704;0.023782752
7424;CZ;1.558542;0.691527;16.346633;0.679559;-0.260315;-1.158844;0.080506;-0.892999;0.513844;0.526483;0.007066;0.004802;0.406623;5.822578;0.097614149;0.180505934;-0.323593475;0.017968041
7426;CZ;1.703855;-1.144901;16.007840;0.598040;0.344257;-0.853163;0.130917;-0.182807;62.572792;-0.141601;-0.031186;-0.018651;0.413485;2.300815;0.248546723;0.230916501;-0.256415602;0.01122989
7427;CZ;1.536161;-0.031377;24.920250;0.585560;0.355612;-0.806364;0.476772;-0.115466;68.459967;-0.141858;0.028903;0.016924;0.232968;2.190569;0.123536741;0.376772435;0.071215684;0.016651924
7429;CZ;0.800112;0.661308;3.166499;0.395146;1.240713;-0.109002;0.125748;0.093612;112.565149;0.226547;-0.043187;-0.017545;0.673581;15.954154;0.028863664;0.02574815;-0.396564516;0.039621671
7431;CZ;0.793945;0.626868;-1.857330;0.384563;0.872079;-0.063595;0.095544;-0.357456;70.889584;0.274131;-0.044595;-0.017485;0.737717;33.870000;0.076258721;0.195544418;-0.303552967;0.036796731
7433;CZ;3.168439;-0.807587;6.270213;0.768094;-0.436260;-1.490838;0.006103;-0.695937;67.957180;0.081088;0.025595;0.019659;0.610716;1.159484;0.111130692;0.106103224;-0.422743637;0.009435333
7435;CZ;3.957293;-1.128512;31.734513;0.759927;-0.762885;-1.460212;0.264798;-0.209029;66.912034;0.097930;0.051149;0.038870;0.094949;2.347137;0.178044778;0.364797921;-0.078003224;0.00698336
7440;CZ;0.572647;0.141871;17.672139;0.506558;0.794314;-0.510120;0.106529;-0.921749;9.349294;-2.005503;0.273513;0.138550;0.379776;0.532783;0.005498441;0.00652903;-0.422176202;0.013430568
7445;CZ;1.279623;-0.207137;68.230000;0.845519;-0.943685;-1.781168;0.113457;-0.778476;20.614170;-0.318383;0.042186;0.035669;-0.703597;1.274714;0.067895513;0.213457428;-0.279681823;0.004696212
7447;CZ;1.379016;-1.678810;68.230000;0.861374;-0.943685;-1.840624;0.560968;-0.570383;14.711083;-2.720198;0.352705;0.303811;-0.703597;0.316568;0.436816536;0.460968094;0.183416076;0.001936576
7451;CZ;0.187610;0.663235;3.825954;0.128859;-0.943685;0.906188;0.341542;-0.616138;1.897298;-0.035260;-0.102692;-0.013233;0.660224;16.264106;0.438604568;0.441541945;0.024267008;0.034227397
7454;CZ;26.206554;0.235585;63.986486;0.583712;-0.399877;-0.804244;0.312668;-0.749164;105.635216;0.032099;0.281743;0.165074;-0.558300;2.233580;0.139026247;0.212667989;-0.14747235;0.009727436
7457;CZ;6.695115;0.336618;17.254237;0.218790;-0.782244;0.568963;0.070841;1.332712;121.336462;0.601035;0.003378;0.000739;0.388240;41.113949;0.066717219;0.029158597;-0.469734065;0.03422163
7462;CZ;2.077921;0.694988;161.572539;0.970269;-0.943685;-2.248962;0.195411;-0.977227;1.192939;-2.638328;0.127455;0.123665;-2.534810;0.120557;0.05720809;0.095410777;-0.303731059;0.001404946
7466;CZ;5.206786;0.611112;5.093554;0.411443;1.019710;-0.153454;0.062300;-0.619021;77.360799;0.525352;0.085622;0.035229;0.634549;14.046989;0.134075823;0.162299576;-0.34785554;0.03450468
7467;CZ;5.206786;0.611112;5.093554;0.411443;1.019710;-0.153454;0.062300;-0.619021;77.360799;0.525352;0.085622;0.035229;0.634549;14.046989;0.134075823;0.162299576;-0.34785554;0.03450468
7469;CZ;2.685773;0.690225;17.551331;0.240548;1.177123;0.487376;0.183271;-0.580610;56.663667;0.488412;0.239810;0.057686;0.382222;7.065425;0.021541966;0.083270698;-0.31990911;0.039241042
7479;CZ;2.681447;0.201307;161.572539;0.273293;-0.943685;0.364585;0.192794;0.392830;16.563056;0.262395;0.239324;0.065406;-2.534810;10.678062;0.012659233;0.09279362;-0.307218722;0.005536332
7480;CZ;2.911876;0.481197;-26.990290;0.377030;-0.943685;-0.024410;0.188943;0.258175;15.987920;0.280761;0.202740;0.076439;0.737717;33.870000;0.092203355;0.288942779;-0.179088918;0.029243761
7482;CZ;3.007815;0.640799;13.394118;0.371104;-0.943685;-0.002188;0.389787;-0.348565;91.853485;0.547272;0.006907;0.002563;0.466425;11.314888;0.481254541;0.489786948;0.088559018;0.026985956
7492;CZ;2.391386;-1.682408;68.230000;0.863636;-0.943685;-1.849103;0.000455;-0.630353;61.912342;0.366326;0.035800;0.030919;-0.703597;1.949956;0.137893679;0.099545335;-0.431482777;0.002991795
7496;CZ;0.868060;0.608713;129.998765;0.745401;-0.805499;-1.405742;0.428874;-0.284459;18.823306;-0.845747;0.076342;0.056906;-1.895349;1.006357;0.1492082;0.328874064;0.007385601;0.00406849
7498;CZ;0.905518;0.193893;55.662220;0.772459;-0.943685;-1.507204;0.013485;-0.739331;4.543744;-0.612301;0.066590;0.051438;-0.389696;0.593798;0.073984557;0.086514694;-0.448847604;0.006519551
7500;CZ;1.006350;0.163933;161.572539;0.856010;-0.943685;-1.820508;0.024323;-0.779639;4.620992;-0.602625;0.058855;0.050380;-2.534810;0.871341;0.071926151;0.07567705;-0.46329001;0.001901656
7507;CZ;1.913386;0.631598;5.681087;0.533855;0.465053;-0.612480;0.023978;-0.397088;71.162078;0.479434;0.013879;0.007409;0.622649;12.754560;0.10129473;0.076022173;-0.462830094;0.027577736
7509;CZ;2.206359;0.644555;4.696175;0.591937;0.466934;-0.830277;0.000080;-0.587491;72.691061;0.484816;0.008755;0.005183;0.642598;14.114498;0.193368436;0.099919928;-0.430983589;0.025556995
7516;CZ;1.371873;-1.839387;161.572539;0.740982;-0.419285;-1.389173;0.065455;0.856345;37.203057;-1.510724;0.146021;0.108199;-2.534810;1.070108;0.024787019;0.0345453;-0.476912466;0.00124375
7522;CZ;1.254995;-0.940835;161.572539;0.544127;-0.943685;-0.929632;0.131527;-0.449190;2.005742;-0.384018;0.220252;0.146308;-2.534810;1.169571;0.002301322;0.031526945;-0.388863607;0.001851508
7527;CZ;18.234518;-1.162536;68.230000;0.534233;-0.943685;-0.613896;0.029262;-0.728837;42.297648;0.138032;0.386058;0.206245;-0.703597;1.982669;0.052768727;0.12926221;-0.391881626;0.005118896
7529;CZ;0.020825;0.014790;76.819277;0.008274;-0.928230;1.358363;0.487522;-0.003030;69.722548;0.421658;0.830454;0.006871;-0.818223;4.657779;0.433854851;0.587521504;0.218801546;0.017989691
7537;CZ;0.882628;0.618989;23.705403;0.764544;-0.359592;-1.477524;0.112135;0.650955;0.372194;-2.074525;0.009078;0.006941;0.257575;3.244507;0.100527157;0.212134916;-0.281444223;0.011741711
7544;CZ;26.206554;-1.115853;68.230000;0.715858;-0.943685;-1.294962;0.543152;0.977661;33.075571;-0.197596;0.073731;0.052781;-0.703597;18.463330;0.652852695;0.643152339;0.292936026;0.005731356
7548;CZ;9.220694;0.439995;-26.990290;0.285217;0.209723;0.319874;0.204547;-0.894151;77.202744;0.882855;-0.358239;-0.102176;0.737717;33.870000;0.255934409;0.304547316;-0.15829408;0.036206494
7550;CZ;8.659858;0.455974;-5.058708;0.141356;1.739933;0.859329;0.174929;-0.599326;92.915946;0.787772;-0.376269;-0.053188;0.737717;33.870000;0.244296707;0.274929489;-0.197763237;0.05645214
7558;CZ;9.868843;-2.941209;68.230000;0.658547;-0.943685;-1.080053;0.122890;-0.950426;53.977853;-1.318746;0.452843;0.298218;-0.703597;1.330044;0.107486856;0.02288991;-0.400373449;0.00169899
7561;CZ;1.315797;-0.012040;7.267176;0.298356;0.501532;0.270602;0.046527;-0.240205;6.964432;0.427534;0.177285;0.052894;0.590523;7.416667;0.208055624;0.053472537;-0.492880075;0.028723738
7563;CZ;0.866506;-0.551250;17.098901;0.290897;-0.943685;0.298573;0.045375;-0.372521;27.963520;0.523080;-0.047306;-0.013761;0.391386;12.385604;0.185522623;0.14537507;-0.370409389;0.017096626
7565;CZ;-0.495908;0.381474;-7.494318;-0.205396;0.235815;2.159591;0.100339;-0.629692;21.015832;0.827482;1.100660;-0.226071;0.737717;33.870000;0.218610836;0.200339453;-0.297163032;0.062931409
7566;CZ;0.841040;0.514541;8.428256;0.184962;1.761537;0.695813;0.034840;-0.698707;3.294916;0.388156;0.123323;0.022810;0.567006;6.781082;0.062943776;0.134840352;-0.384448111;0.045382497
7574;CZ;1.463360;-1.352684;161.572539;0.504261;-0.943685;-0.501507;0.163269;0.149380;48.456125;-0.140097;0.252315;0.127233;-2.534810;2.623452;0.303749566;0.063269237;-0.346563355;0.002100249
7581;CZ;10.638470;-2.536021;68.230000;0.590779;-0.943685;-0.825933;0.065833;-0.528695;42.289671;-0.137593;0.518815;0.306505;-0.703597;0.937294;0.080624293;0.034167321;-0.476408766;0.002784894
7583;CZ;21.959795;-2.523986;68.230000;0.594566;-0.943685;-0.840137;0.049310;-0.433343;52.038307;0.165638;0.256944;0.152770;-0.703597;1.699185;0.032425094;0.050690258;-0.496587782;0.002972107
7584;CZ;26.206554;-2.326664;68.230000;0.616666;-0.943685;-0.923008;0.018060;-0.426916;59.473693;0.301134;0.168256;0.103758;-0.703597;2.723374;0.070512767;0.081940338;-0.45494346;0.003213995
7587;CZ;0.656523;0.586185;22.595890;0.299052;0.034926;0.267992;0.302553;1.858831;123.540860;0.014056;0.123809;0.037025;0.280047;6.241993;0.056249055;0.20255273;-0.160952094;0.037974582
7594;CZ;0.872126;-1.027391;-5.075373;0.328566;-0.943685;0.157322;0.131472;-0.576641;36.081550;0.691125;-0.091893;-0.030193;0.737717;33.870000;0.079826817;0.031471812;-0.388937078;0.016309664
7595;CZ;0.655377;-0.206120;-14.262530;0.318517;-0.609655;0.195004;0.169111;-0.393571;29.644065;0.967445;-0.365736;-0.116493;0.737717;33.870000;0.250158436;0.269111033;-0.205516999;0.026143925
7596;CZ;0.777626;-2.141289;5.648276;0.048000;0.292418;1.209398;2.392074;-0.904096;17.300736;0.615340;0.258772;0.012421;0.623313;27.606838;4.832584764;2.292074199;2.623575392;0.025729698
7599;CZ;26.206554;0.241760;17.200000;0.557518;-0.517924;-0.701211;0.732752;-0.459359;8.378880;0.379830;0.091732;0.051142;0.389339;6.052513;0.134316803;0.83275244;0.545599951;0.019804021
7604;CZ;2.631057;0.032209;161.572539;0.129844;-0.943685;0.902496;0.272293;-0.837555;15.107788;-0.505613;1.293192;0.397775;-2.534810;0.815713;0.213496164;0.172292731;-0.20127702;0.004518646
7606;CZ;3.399370;-2.677356;33.730159;0.627100;-0.943685;-0.962134;0.140308;-0.038770;51.811823;0.343347;0.094672;0.059369;0.054528;4.532706;0.536392331;0.040307692;-0.377162252;0.004474195
7609;CZ;1.282287;-0.375023;11.250000;0.683993;-0.878203;-1.175471;0.144133;-0.164788;35.417270;0.534658;0.009571;0.006547;0.509853;7.452047;0.35431773;0.244132787;-0.238803382;0.013013182
7614;CZ;2.911257;0.687139;13.480620;0.288534;-0.424420;0.307436;0.104420;2.563482;245.267873;0.541178;0.022566;0.006511;0.464673;25.732605;0.075757159;0.204420243;-0.29172491;0.048301047
7619;CZ;10.791628;-3.355270;68.230000;0.897850;-0.943685;-1.977403;0.180571;0.088412;174.357439;-0.040736;0.051763;0.046476;-0.703597;1.490054;0.046554928;0.280571083;-0.190245164;0.001663569
7622;CZ;10.340285;-3.472918;68.230000;0.908586;-0.943685;-2.017659;0.092288;0.086240;183.469714;-0.494007;0.088743;0.080630;-0.703597;0.883449;0.156846366;0.192288116;-0.307892364;0.001425338
7623;CZ;1.130909;0.263434;46.182927;0.075390;-0.882520;1.106691;0.110306;1.219867;108.104599;0.466968;0.588614;0.044375;-0.197697;17.122260;0.000258443;0.010306245;-0.417142629;0.027871426
7629;CZ;0.194014;0.561440;9.543362;0.182561;0.806033;0.704818;0.058187;-0.084388;13.505348;-3.940192;0.403124;0.073595;0.544420;0.579356;0.067905647;0.041812615;-0.486596999;0.020188709
7630;CZ;0.197137;0.565467;12.242074;0.188112;0.743146;0.684002;0.114756;0.229838;12.813977;-4.276165;0.441557;0.083062;0.489759;0.690970;0.033864378;0.014755616;-0.41121333;0.019362121
7631;CZ;2.519365;-2.071445;161.572539;0.634299;-0.943685;-0.989128;0.038062;-0.627037;40.850967;-0.332143;0.275031;0.174452;-2.534810;1.165643;0.058361003;0.06193847;-0.481598247;0.001152584
7634;CZ;1.537275;-1.620261;138.068493;0.518017;-0.584767;-0.553091;0.158632;-0.829250;40.611633;-0.454121;0.213426;0.110559;-2.058798;1.471078;0.038674014;0.058631621;-0.352743512;0.002065444
7635;CZ;2.842456;-2.102053;161.572539;0.646052;-0.848793;-1.033199;0.306316;-0.686780;47.160369;-0.682770;0.316534;0.204497;-2.534810;0.858053;0.143841587;0.206315549;-0.155937705;0.001117685
7649;CZ;-1.936524;-0.192376;4.924488;-0.339651;-0.554231;2.663026;0.229482;-0.843114;38.563756;0.104252;0.205645;-0.069848;0.637973;1.787295;0.042828462;0.129481815;-0.258327485;0.043212887
7651;CZ;6.562253;0.330189;161.572539;0.227073;3.243821;0.537903;0.374756;-0.891553;73.038282;-1.034970;0.039825;0.009043;-2.534810;3.331218;0.483387658;0.474756027;0.068528588;0.008665186
7654;CZ;7.511148;-2.486197;68.230000;0.559272;-0.943685;-0.707789;0.737613;-0.610512;65.183838;-1.352011;0.879123;0.397775;-0.703597;0.713873;0.326538662;0.637613029;0.418815752;0.002691732
7658;CZ;26.206554;0.587442;16.740112;0.450205;-0.910283;-0.298804;0.141626;-0.967832;332.957625;-1.291868;0.208231;0.093747;0.398653;2.701159;0.003052109;0.041626146;-0.37540526;0.014473545
